x1_s,x1_t,x2_s,x2_t,area,count,hit,support,confidence
4.3,4.839999999999999,2.6000000000000005,3.9200000000000017,0.7127999999999995,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.6000000000000005,4.040000000000002,0.7775999999999995,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.6000000000000005,4.160000000000002,0.8423999999999994,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.6000000000000005,4.280000000000002,0.9071999999999993,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.7200000000000006,3.6800000000000015,0.5183999999999996,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.7200000000000006,3.8000000000000016,0.5831999999999996,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.7200000000000006,3.9200000000000017,0.6479999999999996,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.7200000000000006,4.040000000000002,0.7127999999999995,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.7200000000000006,4.160000000000002,0.7775999999999995,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.7200000000000006,4.280000000000002,0.8423999999999994,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.8400000000000007,3.6800000000000015,0.45359999999999967,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.8400000000000007,3.8000000000000016,0.5183999999999996,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.8400000000000007,3.9200000000000017,0.5831999999999996,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.8400000000000007,4.040000000000002,0.6479999999999996,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.8400000000000007,4.160000000000002,0.7127999999999995,15.0,0.0,0.1,0.0
4.3,4.839999999999999,2.8400000000000007,4.280000000000002,0.7775999999999995,15.0,0.0,0.1,0.0
4.3,5.019999999999999,2.0,3.200000000000001,0.8639999999999994,21.0,1.0,0.14,0.047619047619047616
4.3,5.019999999999999,2.0,3.320000000000001,0.9503999999999994,22.0,1.0,0.14666666666666667,0.045454545454545456
4.3,5.019999999999999,2.0,3.4400000000000013,1.0367999999999993,27.0,1.0,0.18,0.037037037037037035
4.3,5.019999999999999,2.0,3.5600000000000014,1.1231999999999993,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.0,3.6800000000000015,1.2095999999999991,32.0,1.0,0.21333333333333335,0.03125
4.3,5.019999999999999,2.0,3.8000000000000016,1.2959999999999992,32.0,1.0,0.21333333333333335,0.03125
4.3,5.019999999999999,2.0,3.9200000000000017,1.382399999999999,32.0,1.0,0.21333333333333335,0.03125
4.3,5.019999999999999,2.0,4.040000000000002,1.468799999999999,32.0,1.0,0.21333333333333335,0.03125
4.3,5.019999999999999,2.0,4.160000000000002,1.555199999999999,32.0,1.0,0.21333333333333335,0.03125
4.3,5.019999999999999,2.0,4.280000000000002,1.6415999999999988,32.0,1.0,0.21333333333333335,0.03125
4.3,5.019999999999999,2.12,3.200000000000001,0.7775999999999995,20.0,1.0,0.13333333333333333,0.05
4.3,5.019999999999999,2.12,3.320000000000001,0.8639999999999994,21.0,1.0,0.14,0.047619047619047616
4.3,5.019999999999999,2.12,3.4400000000000013,0.9503999999999994,26.0,1.0,0.17333333333333334,0.038461538461538464
4.3,5.019999999999999,2.12,3.5600000000000014,1.0367999999999993,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.12,3.6800000000000015,1.1231999999999993,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.12,3.8000000000000016,1.2095999999999991,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.12,3.9200000000000017,1.2959999999999992,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.12,4.040000000000002,1.382399999999999,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.12,4.160000000000002,1.468799999999999,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.12,4.280000000000002,1.555199999999999,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.24,3.200000000000001,0.6911999999999995,20.0,1.0,0.13333333333333333,0.05
4.3,5.019999999999999,2.24,3.320000000000001,0.7775999999999995,21.0,1.0,0.14,0.047619047619047616
4.3,5.019999999999999,2.24,3.4400000000000013,0.8639999999999994,26.0,1.0,0.17333333333333334,0.038461538461538464
4.3,5.019999999999999,2.24,3.5600000000000014,0.9503999999999994,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.24,3.6800000000000015,1.0367999999999993,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.24,3.8000000000000016,1.1231999999999993,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.24,3.9200000000000017,1.2095999999999991,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.24,4.040000000000002,1.2959999999999992,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.24,4.160000000000002,1.382399999999999,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.24,4.280000000000002,1.468799999999999,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.019999999999999,2.3600000000000003,3.200000000000001,0.6047999999999996,18.0,1.0,0.12,0.05555555555555555
4.3,5.019999999999999,2.3600000000000003,3.320000000000001,0.6911999999999995,19.0,1.0,0.12666666666666668,0.05263157894736842
4.3,5.019999999999999,2.3600000000000003,3.4400000000000013,0.7775999999999995,24.0,1.0,0.16,0.041666666666666664
4.3,5.019999999999999,2.3600000000000003,3.5600000000000014,0.8639999999999994,26.0,1.0,0.17333333333333334,0.038461538461538464
4.3,5.019999999999999,2.3600000000000003,3.6800000000000015,0.9503999999999994,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.3600000000000003,3.8000000000000016,1.0367999999999993,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.3600000000000003,3.9200000000000017,1.1231999999999993,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.3600000000000003,4.040000000000002,1.2095999999999991,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.3600000000000003,4.160000000000002,1.2959999999999992,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.3600000000000003,4.280000000000002,1.382399999999999,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.019999999999999,2.4800000000000004,3.200000000000001,0.5183999999999996,17.0,1.0,0.11333333333333333,0.058823529411764705
4.3,5.019999999999999,2.4800000000000004,3.320000000000001,0.6047999999999996,18.0,1.0,0.12,0.05555555555555555
4.3,5.019999999999999,2.4800000000000004,3.4400000000000013,0.6911999999999995,23.0,1.0,0.15333333333333332,0.043478260869565216
4.3,5.019999999999999,2.4800000000000004,3.5600000000000014,0.7775999999999995,25.0,1.0,0.16666666666666666,0.04
4.3,5.019999999999999,2.4800000000000004,3.6800000000000015,0.8639999999999994,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.4800000000000004,3.8000000000000016,0.9503999999999994,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.4800000000000004,3.9200000000000017,1.0367999999999993,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.4800000000000004,4.040000000000002,1.1231999999999993,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.4800000000000004,4.160000000000002,1.2095999999999991,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.4800000000000004,4.280000000000002,1.2959999999999992,28.0,1.0,0.18666666666666668,0.03571428571428571
4.3,5.019999999999999,2.6000000000000005,3.200000000000001,0.4319999999999997,16.0,0.0,0.10666666666666667,0.0
4.3,5.019999999999999,2.6000000000000005,3.320000000000001,0.5183999999999996,17.0,0.0,0.11333333333333333,0.0
4.3,5.019999999999999,2.6000000000000005,3.4400000000000013,0.6047999999999996,22.0,0.0,0.14666666666666667,0.0
4.3,5.019999999999999,2.6000000000000005,3.5600000000000014,0.6911999999999995,24.0,0.0,0.16,0.0
4.3,5.019999999999999,2.6000000000000005,3.6800000000000015,0.7775999999999995,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.6000000000000005,3.8000000000000016,0.8639999999999994,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.6000000000000005,3.9200000000000017,0.9503999999999994,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.6000000000000005,4.040000000000002,1.0367999999999993,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.6000000000000005,4.160000000000002,1.1231999999999993,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.6000000000000005,4.280000000000002,1.2095999999999991,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.7200000000000006,3.200000000000001,0.34559999999999974,16.0,0.0,0.10666666666666667,0.0
4.3,5.019999999999999,2.7200000000000006,3.320000000000001,0.4319999999999997,17.0,0.0,0.11333333333333333,0.0
4.3,5.019999999999999,2.7200000000000006,3.4400000000000013,0.5183999999999996,22.0,0.0,0.14666666666666667,0.0
4.3,5.019999999999999,2.7200000000000006,3.5600000000000014,0.6047999999999996,24.0,0.0,0.16,0.0
4.3,5.019999999999999,2.7200000000000006,3.6800000000000015,0.6911999999999995,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.7200000000000006,3.8000000000000016,0.7775999999999995,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.7200000000000006,3.9200000000000017,0.8639999999999994,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.7200000000000006,4.040000000000002,0.9503999999999994,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.7200000000000006,4.160000000000002,1.0367999999999993,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.7200000000000006,4.280000000000002,1.1231999999999993,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.8400000000000007,3.200000000000001,0.2591999999999998,16.0,0.0,0.10666666666666667,0.0
4.3,5.019999999999999,2.8400000000000007,3.320000000000001,0.34559999999999974,17.0,0.0,0.11333333333333333,0.0
4.3,5.019999999999999,2.8400000000000007,3.4400000000000013,0.4319999999999997,22.0,0.0,0.14666666666666667,0.0
4.3,5.019999999999999,2.8400000000000007,3.5600000000000014,0.5183999999999996,24.0,0.0,0.16,0.0
4.3,5.019999999999999,2.8400000000000007,3.6800000000000015,0.6047999999999996,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.8400000000000007,3.8000000000000016,0.6911999999999995,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.8400000000000007,3.9200000000000017,0.7775999999999995,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.8400000000000007,4.040000000000002,0.8639999999999994,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.8400000000000007,4.160000000000002,0.9503999999999994,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.8400000000000007,4.280000000000002,1.0367999999999993,27.0,0.0,0.18,0.0
4.3,5.019999999999999,2.960000000000001,3.200000000000001,0.17279999999999987,15.0,0.0,0.1,0.0
4.3,5.019999999999999,2.960000000000001,3.320000000000001,0.2591999999999998,16.0,0.0,0.10666666666666667,0.0
4.3,5.019999999999999,2.960000000000001,3.4400000000000013,0.34559999999999974,21.0,0.0,0.14,0.0
4.3,5.019999999999999,2.960000000000001,3.5600000000000014,0.4319999999999997,23.0,0.0,0.15333333333333332,0.0
4.3,5.019999999999999,2.960000000000001,3.6800000000000015,0.5183999999999996,26.0,0.0,0.17333333333333334,0.0
4.3,5.019999999999999,2.960000000000001,3.8000000000000016,0.6047999999999996,26.0,0.0,0.17333333333333334,0.0
4.3,5.019999999999999,2.960000000000001,3.9200000000000017,0.6911999999999995,26.0,0.0,0.17333333333333334,0.0
4.3,5.019999999999999,2.960000000000001,4.040000000000002,0.7775999999999995,26.0,0.0,0.17333333333333334,0.0
4.3,5.019999999999999,2.960000000000001,4.160000000000002,0.8639999999999994,26.0,0.0,0.17333333333333334,0.0
4.3,5.019999999999999,2.960000000000001,4.280000000000002,0.9503999999999994,26.0,0.0,0.17333333333333334,0.0
4.3,5.019999999999999,3.080000000000001,3.4400000000000013,0.2591999999999998,15.0,0.0,0.1,0.0
4.3,5.019999999999999,3.080000000000001,3.5600000000000014,0.34559999999999974,17.0,0.0,0.11333333333333333,0.0
4.3,5.019999999999999,3.080000000000001,3.6800000000000015,0.4319999999999997,20.0,0.0,0.13333333333333333,0.0
4.3,5.019999999999999,3.080000000000001,3.8000000000000016,0.5183999999999996,20.0,0.0,0.13333333333333333,0.0
4.3,5.019999999999999,3.080000000000001,3.9200000000000017,0.6047999999999996,20.0,0.0,0.13333333333333333,0.0
4.3,5.019999999999999,3.080000000000001,4.040000000000002,0.6911999999999995,20.0,0.0,0.13333333333333333,0.0
4.3,5.019999999999999,3.080000000000001,4.160000000000002,0.7775999999999995,20.0,0.0,0.13333333333333333,0.0
4.3,5.019999999999999,3.080000000000001,4.280000000000002,0.8639999999999994,20.0,0.0,0.13333333333333333,0.0
4.3,5.199999999999998,2.0,3.200000000000001,1.0799999999999992,22.0,1.0,0.14666666666666667,0.045454545454545456
4.3,5.199999999999998,2.0,3.320000000000001,1.1879999999999993,24.0,1.0,0.16,0.041666666666666664
4.3,5.199999999999998,2.0,3.4400000000000013,1.2959999999999992,30.0,1.0,0.2,0.03333333333333333
4.3,5.199999999999998,2.0,3.5600000000000014,1.403999999999999,34.0,1.0,0.22666666666666666,0.029411764705882353
4.3,5.199999999999998,2.0,3.6800000000000015,1.511999999999999,37.0,1.0,0.24666666666666667,0.02702702702702703
4.3,5.199999999999998,2.0,3.8000000000000016,1.6199999999999988,41.0,1.0,0.2733333333333333,0.024390243902439025
4.3,5.199999999999998,2.0,3.9200000000000017,1.7279999999999989,41.0,1.0,0.2733333333333333,0.024390243902439025
4.3,5.199999999999998,2.0,4.040000000000002,1.8359999999999987,41.0,1.0,0.2733333333333333,0.024390243902439025
4.3,5.199999999999998,2.0,4.160000000000002,1.9439999999999986,41.0,1.0,0.2733333333333333,0.024390243902439025
4.3,5.199999999999998,2.0,4.280000000000002,2.0519999999999987,41.0,1.0,0.2733333333333333,0.024390243902439025
4.3,5.199999999999998,2.12,3.200000000000001,0.9719999999999993,21.0,1.0,0.14,0.047619047619047616
4.3,5.199999999999998,2.12,3.320000000000001,1.0799999999999992,23.0,1.0,0.15333333333333332,0.043478260869565216
4.3,5.199999999999998,2.12,3.4400000000000013,1.1879999999999993,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.199999999999998,2.12,3.5600000000000014,1.2959999999999992,33.0,1.0,0.22,0.030303030303030304
4.3,5.199999999999998,2.12,3.6800000000000015,1.403999999999999,36.0,1.0,0.24,0.027777777777777776
4.3,5.199999999999998,2.12,3.8000000000000016,1.511999999999999,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.12,3.9200000000000017,1.6199999999999988,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.12,4.040000000000002,1.7279999999999989,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.12,4.160000000000002,1.8359999999999987,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.12,4.280000000000002,1.9439999999999986,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.24,3.200000000000001,0.8639999999999994,21.0,1.0,0.14,0.047619047619047616
4.3,5.199999999999998,2.24,3.320000000000001,0.9719999999999993,23.0,1.0,0.15333333333333332,0.043478260869565216
4.3,5.199999999999998,2.24,3.4400000000000013,1.0799999999999992,29.0,1.0,0.19333333333333333,0.034482758620689655
4.3,5.199999999999998,2.24,3.5600000000000014,1.1879999999999993,33.0,1.0,0.22,0.030303030303030304
4.3,5.199999999999998,2.24,3.6800000000000015,1.2959999999999992,36.0,1.0,0.24,0.027777777777777776
4.3,5.199999999999998,2.24,3.8000000000000016,1.403999999999999,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.24,3.9200000000000017,1.511999999999999,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.24,4.040000000000002,1.6199999999999988,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.24,4.160000000000002,1.7279999999999989,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.24,4.280000000000002,1.8359999999999987,40.0,1.0,0.26666666666666666,0.025
4.3,5.199999999999998,2.3600000000000003,3.200000000000001,0.7559999999999995,19.0,1.0,0.12666666666666668,0.05263157894736842
4.3,5.199999999999998,2.3600000000000003,3.320000000000001,0.8639999999999994,21.0,1.0,0.14,0.047619047619047616
4.3,5.199999999999998,2.3600000000000003,3.4400000000000013,0.9719999999999993,27.0,1.0,0.18,0.037037037037037035
4.3,5.199999999999998,2.3600000000000003,3.5600000000000014,1.0799999999999992,31.0,1.0,0.20666666666666667,0.03225806451612903
4.3,5.199999999999998,2.3600000000000003,3.6800000000000015,1.1879999999999993,34.0,1.0,0.22666666666666666,0.029411764705882353
4.3,5.199999999999998,2.3600000000000003,3.8000000000000016,1.2959999999999992,38.0,1.0,0.25333333333333335,0.02631578947368421
4.3,5.199999999999998,2.3600000000000003,3.9200000000000017,1.403999999999999,38.0,1.0,0.25333333333333335,0.02631578947368421
4.3,5.199999999999998,2.3600000000000003,4.040000000000002,1.511999999999999,38.0,1.0,0.25333333333333335,0.02631578947368421
4.3,5.199999999999998,2.3600000000000003,4.160000000000002,1.6199999999999988,38.0,1.0,0.25333333333333335,0.02631578947368421
4.3,5.199999999999998,2.3600000000000003,4.280000000000002,1.7279999999999989,38.0,1.0,0.25333333333333335,0.02631578947368421
4.3,5.199999999999998,2.4800000000000004,3.200000000000001,0.6479999999999996,18.0,1.0,0.12,0.05555555555555555
4.3,5.199999999999998,2.4800000000000004,3.320000000000001,0.7559999999999995,20.0,1.0,0.13333333333333333,0.05
4.3,5.199999999999998,2.4800000000000004,3.4400000000000013,0.8639999999999994,26.0,1.0,0.17333333333333334,0.038461538461538464
4.3,5.199999999999998,2.4800000000000004,3.5600000000000014,0.9719999999999993,30.0,1.0,0.2,0.03333333333333333
4.3,5.199999999999998,2.4800000000000004,3.6800000000000015,1.0799999999999992,33.0,1.0,0.22,0.030303030303030304
4.3,5.199999999999998,2.4800000000000004,3.8000000000000016,1.1879999999999993,37.0,1.0,0.24666666666666667,0.02702702702702703
4.3,5.199999999999998,2.4800000000000004,3.9200000000000017,1.2959999999999992,37.0,1.0,0.24666666666666667,0.02702702702702703
4.3,5.199999999999998,2.4800000000000004,4.040000000000002,1.403999999999999,37.0,1.0,0.24666666666666667,0.02702702702702703
4.3,5.199999999999998,2.4800000000000004,4.160000000000002,1.511999999999999,37.0,1.0,0.24666666666666667,0.02702702702702703
4.3,5.199999999999998,2.4800000000000004,4.280000000000002,1.6199999999999988,37.0,1.0,0.24666666666666667,0.02702702702702703
4.3,5.199999999999998,2.6000000000000005,3.200000000000001,0.5399999999999996,16.0,0.0,0.10666666666666667,0.0
4.3,5.199999999999998,2.6000000000000005,3.320000000000001,0.6479999999999996,18.0,0.0,0.12,0.0
4.3,5.199999999999998,2.6000000000000005,3.4400000000000013,0.7559999999999995,24.0,0.0,0.16,0.0
4.3,5.199999999999998,2.6000000000000005,3.5600000000000014,0.8639999999999994,28.0,0.0,0.18666666666666668,0.0
4.3,5.199999999999998,2.6000000000000005,3.6800000000000015,0.9719999999999993,31.0,0.0,0.20666666666666667,0.0
4.3,5.199999999999998,2.6000000000000005,3.8000000000000016,1.0799999999999992,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.6000000000000005,3.9200000000000017,1.1879999999999993,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.6000000000000005,4.040000000000002,1.2959999999999992,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.6000000000000005,4.160000000000002,1.403999999999999,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.6000000000000005,4.280000000000002,1.511999999999999,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.7200000000000006,3.200000000000001,0.4319999999999997,16.0,0.0,0.10666666666666667,0.0
4.3,5.199999999999998,2.7200000000000006,3.320000000000001,0.5399999999999996,18.0,0.0,0.12,0.0
4.3,5.199999999999998,2.7200000000000006,3.4400000000000013,0.6479999999999996,24.0,0.0,0.16,0.0
4.3,5.199999999999998,2.7200000000000006,3.5600000000000014,0.7559999999999995,28.0,0.0,0.18666666666666668,0.0
4.3,5.199999999999998,2.7200000000000006,3.6800000000000015,0.8639999999999994,31.0,0.0,0.20666666666666667,0.0
4.3,5.199999999999998,2.7200000000000006,3.8000000000000016,0.9719999999999993,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.7200000000000006,3.9200000000000017,1.0799999999999992,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.7200000000000006,4.040000000000002,1.1879999999999993,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.7200000000000006,4.160000000000002,1.2959999999999992,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.7200000000000006,4.280000000000002,1.403999999999999,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.8400000000000007,3.200000000000001,0.3239999999999998,16.0,0.0,0.10666666666666667,0.0
4.3,5.199999999999998,2.8400000000000007,3.320000000000001,0.4319999999999997,18.0,0.0,0.12,0.0
4.3,5.199999999999998,2.8400000000000007,3.4400000000000013,0.5399999999999996,24.0,0.0,0.16,0.0
4.3,5.199999999999998,2.8400000000000007,3.5600000000000014,0.6479999999999996,28.0,0.0,0.18666666666666668,0.0
4.3,5.199999999999998,2.8400000000000007,3.6800000000000015,0.7559999999999995,31.0,0.0,0.20666666666666667,0.0
4.3,5.199999999999998,2.8400000000000007,3.8000000000000016,0.8639999999999994,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.8400000000000007,3.9200000000000017,0.9719999999999993,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.8400000000000007,4.040000000000002,1.0799999999999992,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.8400000000000007,4.160000000000002,1.1879999999999993,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.8400000000000007,4.280000000000002,1.2959999999999992,35.0,0.0,0.23333333333333334,0.0
4.3,5.199999999999998,2.960000000000001,3.200000000000001,0.21599999999999986,15.0,0.0,0.1,0.0
4.3,5.199999999999998,2.960000000000001,3.320000000000001,0.3239999999999998,17.0,0.0,0.11333333333333333,0.0
4.3,5.199999999999998,2.960000000000001,3.4400000000000013,0.4319999999999997,23.0,0.0,0.15333333333333332,0.0
4.3,5.199999999999998,2.960000000000001,3.5600000000000014,0.5399999999999996,27.0,0.0,0.18,0.0
4.3,5.199999999999998,2.960000000000001,3.6800000000000015,0.6479999999999996,30.0,0.0,0.2,0.0
4.3,5.199999999999998,2.960000000000001,3.8000000000000016,0.7559999999999995,34.0,0.0,0.22666666666666666,0.0
4.3,5.199999999999998,2.960000000000001,3.9200000000000017,0.8639999999999994,34.0,0.0,0.22666666666666666,0.0
4.3,5.199999999999998,2.960000000000001,4.040000000000002,0.9719999999999993,34.0,0.0,0.22666666666666666,0.0
4.3,5.199999999999998,2.960000000000001,4.160000000000002,1.0799999999999992,34.0,0.0,0.22666666666666666,0.0
4.3,5.199999999999998,2.960000000000001,4.280000000000002,1.1879999999999993,34.0,0.0,0.22666666666666666,0.0
