fetch_datetime,todofuken,shikuchoson,bld_name,room_name,room_madori,bld_address,access,num_rooms,chinryo,kanrihi,sikikin,reikin,kibo_kozo,menseki_tsubo,syunko_nengappi,keiyaku_kikan,kousinryo,torihiki_taiyo,parking,hoken,kanri_gaisya,kagi_koukan,kouza_furikae,hosyo_gaisya,setsubi,bikou
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,３０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"100,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,４０７,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"101,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,４０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"101,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,３０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"100,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,ミズホアルテア,４０１,1DK,東京都江東区住吉一丁目８番１７号,"東京メトロ半蔵門線住吉 徒歩6分
東京都交通局都営新宿線菊川 徒歩8分
     
     
     ",－,"102,000円／月","10,000円／月",1ヶ月,2ヶ月,鉄筋コンクリート造地上4階 ,30.01m2／9.07坪,2014年12月04日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,東葉ビル管理株式会社,"20,000円",100円／月,"40,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ ＢＳ／ＣＳ／ コンロ／キッチン／グリル／ オートロック／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,３０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"100,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,３０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"100,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,５０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"103,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,２０９,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"104,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,26.55m2／8.03坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,６０７,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"104,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,６０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"104,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,３０９,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"105,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,26.55m2／8.03坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,６０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"104,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,６０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"104,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　ウエスト,４１２,Studio,東京都江東区塩浜二丁目４番３５号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",－,"105,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上12階 ,25.44m2／7.69坪,2018年10月17日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,"15,000円",100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ＣＳ／ コンロ／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,６０８,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"104,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.84m2／7.81坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,２０３,1R,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"106,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.42m2／7.68坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,４０９,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"106,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,26.55m2／8.03坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,ルフォンプログレ門前仲町,２０２,1K,東京都江東区永代２丁目３６－６,"東京都交通局都営大江戸線門前仲町 徒歩5分
東京メトロ東西線門前仲町 徒歩5分
     
     
     ",－,"107,000円／月","10,000円／月",1ヶ月,無,鉄筋コンクリート造地上13階 ,25.71m2／7.77坪,2017年08月31日,24ヶ月,新賃料の1ヶ月分,貸主,無,借家人賠償責任保険を付帯した火災保険にご加入いただきます,グローバルコミュニティ株式会社　東京支社,"20,000円",100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他1社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ＣＳ／ ＣＡＴＶ／コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,５０９,1K,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"108,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,26.55m2／8.03坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
<built-in method now of type object at 0x10ce7f648>,東京都２３区,江東区,パークアクシス木場キャナル　イースト,４０３,1R,東京都江東区塩浜二丁目４番３３号,"東京メトロ東西線木場 徒歩11分
東京メトロ有楽町線豊洲 徒歩14分
     
     
     ",64戸,"109,000円／月","10,000円／月",1ヶ月,1ヶ月,鉄筋コンクリート造地上9階 ,25.42m2／7.68坪,2020年02月21日,24ヶ月,新賃料の1ヶ月分,貸主,相談,借家人賠償責任保険を付帯した火災保険にご加入いただきます,三井不動産ファシリティーズ株式会社,,100円／月,"35,000円","区分：必須
保証会社：ﾚｼﾞﾃﾞﾝﾄｱｼｽﾀﾝｽ(株) 他2社
条件：初回保証委託料(最低20,000円)：月額賃料等の50％、 ２年目以降：9,600円/年",バルコニー／ エアコン／ 浴室乾燥機／ ＢＳ／ コンロ／キッチン／ オートロック／エレベーター／
